,Index,Factors,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown
959,3386,"['Z-cfoa', 'Z-delta_opoa', 'Z-delta_roe', 'Z-coverage_ratio']",0.050330652490135686,0.20566565177970775,-0.06601377062451265,-0.45245259196023374
960,2704,"['Z-cfoa', 'Z-delta_opoa', 'Z-delta_cfoa', 'Z-dividend_payout']",0.05216438002584134,0.21639436626833447,-0.05478729419383935,-0.4711680515590234
961,3385,"['Z-cfoa', 'Z-delta_opoa', 'Z-delta_cfoa', 'Z-dividend_payout']",0.05932338049011654,0.1827491796465922,-0.02799154747682238,-0.3518533136874829
962,3386,"['Z-cfoa', 'Z-delta_opoa', 'Z-delta_cfoa', 'Z-dividend_payout']",0.0735523899007049,0.19307403167716647,0.04279310691331104,-0.3719736367778967
963,2704,"['Z-cfoa', 'Z-delta_opoa', 'Z-delta_cfoa', 'Z-debt_issuance']",0.04931041983227691,0.2168441395601377,-0.06704571237009876,-0.31226909422098237
964,3385,"['Z-cfoa', 'Z-delta_opoa', 'Z-delta_cfoa', 'Z-debt_issuance']",0.06547244173491107,0.19752660177643766,0.0033601580465039923,-0.3243803154127568
965,3386,"['Z-cfoa', 'Z-delta_opoa', 'Z-delta_cfoa', 'Z-debt_issuance']",0.028244553269451522,0.21538308247804872,-0.15946366417885782,-0.4782600187972327
966,2704,"['Z-cfoa', 'Z-delta_opoa', 'Z-delta_cfoa', 'Z-equity_debt_ratio']",0.07055416295600314,0.1807726882206145,0.03012755151012388,-0.2616623114600605
967,3385,"['Z-cfoa', 'Z-delta_opoa', 'Z-delta_cfoa', 'Z-equity_debt_ratio']",0.08869671462836037,0.17944919751824967,0.12541700667185116,-0.2969344744206486
968,3386,"['Z-cfoa', 'Z-delta_opoa', 'Z-delta_cfoa', 'Z-equity_debt_ratio']",0.04492741782403109,0.20022148264891976,-0.09317611378610441,-0.4619008174462032
969,2704,"['Z-cfoa', 'Z-delta_opoa', 'Z-delta_cfoa', 'Z-coverage_ratio']",0.06359243352449018,0.1829295686125047,-0.0060157887044847615,-0.2616623114600602
970,3385,"['Z-cfoa', 'Z-delta_opoa', 'Z-delta_cfoa', 'Z-coverage_ratio']",0.08108298836276662,0.18031809097275717,0.08510727165205068,-0.2968647564618532
971,3386,"['Z-cfoa', 'Z-delta_opoa', 'Z-delta_cfoa', 'Z-coverage_ratio']",0.04780175765160766,0.20732992747299653,-0.07695478161817941,-0.46461867099445425
972,2704,"['Z-cfoa', 'Z-delta_opoa', 'Z-dividend_payout', 'Z-debt_issuance']",0.027505852778889617,0.1915814117464372,-0.18287231965059,-0.34432036462355037
973,3385,"['Z-cfoa', 'Z-delta_opoa', 'Z-dividend_payout', 'Z-debt_issuance']",0.05788177095613456,0.1776943476877368,-0.03640892592062231,-0.33260631835008064
974,3386,"['Z-cfoa', 'Z-delta_opoa', 'Z-dividend_payout', 'Z-debt_issuance']",0.04168387841702281,0.18186396962406998,-0.11932722703194437,-0.3772509282512827
975,2704,"['Z-cfoa', 'Z-delta_opoa', 'Z-dividend_payout', 'Z-equity_debt_ratio']",0.06645192112027898,0.174555755691931,0.00910841017773903,-0.3786028126779129
976,3385,"['Z-cfoa', 'Z-delta_opoa', 'Z-dividend_payout', 'Z-equity_debt_ratio']",0.051264324283969875,0.17369899405320202,-0.07306439653326907,-0.33444954334573523
977,3386,"['Z-cfoa', 'Z-delta_opoa', 'Z-dividend_payout', 'Z-equity_debt_ratio']",0.047555244627700555,0.17989686190496165,-0.08994020784726203,-0.394211057883005
978,2704,"['Z-cfoa', 'Z-delta_opoa', 'Z-dividend_payout', 'Z-coverage_ratio']",0.06645192112027898,0.174555755691931,0.00910841017773903,-0.3786028126779129
979,3385,"['Z-cfoa', 'Z-delta_opoa', 'Z-dividend_payout', 'Z-coverage_ratio']",0.05544537799665439,0.17496030310669247,-0.0500685784800296,-0.34811022794307633
980,3386,"['Z-cfoa', 'Z-delta_opoa', 'Z-dividend_payout', 'Z-coverage_ratio']",0.04235331718628177,0.18033629062615594,-0.1168450960474644,-0.400114247445349
981,2704,"['Z-cfoa', 'Z-delta_opoa', 'Z-debt_issuance', 'Z-equity_debt_ratio']",0.04230427102483736,0.1826549841290772,-0.11561736745665141,-0.37639064896079005
982,3385,"['Z-cfoa', 'Z-delta_opoa', 'Z-debt_issuance', 'Z-equity_debt_ratio']",0.07125989351600426,0.1756311375651325,0.03479195787709845,-0.2919672471000734
983,3386,"['Z-cfoa', 'Z-delta_opoa', 'Z-debt_issuance', 'Z-equity_debt_ratio']",0.03932901802216815,0.184717624805164,-0.12947501254006447,-0.4004458338029525
984,2704,"['Z-cfoa', 'Z-delta_opoa', 'Z-debt_issuance', 'Z-coverage_ratio']",0.029089272166256563,0.19266475826428922,-0.17411807249582018,-0.40089314143875293
985,3385,"['Z-cfoa', 'Z-delta_opoa', 'Z-debt_issuance', 'Z-coverage_ratio']",0.060122192703151445,0.18419115663232716,-0.02369554790384327,-0.330008942983685
986,3386,"['Z-cfoa', 'Z-delta_opoa', 'Z-debt_issuance', 'Z-coverage_ratio']",0.01860687612572587,0.18837578165395497,-0.23039931003693648,-0.43900389199748074
987,2704,"['Z-cfoa', 'Z-delta_opoa', 'Z-equity_debt_ratio', 'Z-coverage_ratio']",0.0852451299008492,0.18007253717151123,0.10696003321591098,-0.34928305575446605
988,3385,"['Z-cfoa', 'Z-delta_opoa', 'Z-equity_debt_ratio', 'Z-coverage_ratio']",0.06723519986658011,0.1816330702944939,0.012796916146474296,-0.3198797438476202
989,3386,"['Z-cfoa', 'Z-delta_opoa', 'Z-equity_debt_ratio', 'Z-coverage_ratio']",0.05197024529815719,0.19651726804696468,-0.06122962370629734,-0.4339263520105618
990,2704,"['Z-cfoa', 'Z-delta_roe', 'Z-delta_cfoa', 'Z-dividend_payout']",0.07849803140953471,0.2199572939447838,0.05867087598961275,-0.44412928037188293
991,3385,"['Z-cfoa', 'Z-delta_roe', 'Z-delta_cfoa', 'Z-dividend_payout']",0.06783776960308341,0.1929435349016772,0.014969563793113332,-0.3730681868458758
992,3386,"['Z-cfoa', 'Z-delta_roe', 'Z-delta_cfoa', 'Z-dividend_payout']",0.09156768527565573,0.19938266404393568,0.12639451791083556,-0.38495063532373247
993,2704,"['Z-cfoa', 'Z-delta_roe', 'Z-delta_cfoa', 'Z-debt_issuance']",0.03555446809295204,0.2556797549847376,-0.10750139373887917,-0.4676110428930528
994,3385,"['Z-cfoa', 'Z-delta_roe', 'Z-delta_cfoa', 'Z-debt_issuance']",0.06037533733811973,0.20348482231269313,-0.020300647097670054,-0.36029913684368936
995,3386,"['Z-cfoa', 'Z-delta_roe', 'Z-delta_cfoa', 'Z-debt_issuance']",0.0423241270853465,0.21760057854971432,-0.09700276703058941,-0.4885953320705633
996,2704,"['Z-cfoa', 'Z-delta_roe', 'Z-delta_cfoa', 'Z-equity_debt_ratio']",0.09914061406869057,0.18719366458436681,0.1726830953990466,-0.33726146649709
997,3385,"['Z-cfoa', 'Z-delta_roe', 'Z-delta_cfoa', 'Z-equity_debt_ratio']",0.08265213655766179,0.18630321012775397,0.09028514493498822,-0.309912498815227
998,3386,"['Z-cfoa', 'Z-delta_roe', 'Z-delta_cfoa', 'Z-equity_debt_ratio']",0.0707478944931168,0.20272686385789018,0.027734597457493203,-0.41736023269356276
999,2704,"['Z-cfoa', 'Z-delta_roe', 'Z-delta_cfoa', 'Z-coverage_ratio']",0.10966944844802096,0.18124857800372438,0.23298137068739924,-0.28252676618848
1000,3385,"['Z-cfoa', 'Z-delta_roe', 'Z-delta_cfoa', 'Z-coverage_ratio']",0.07106893899532829,0.18892834687360446,0.03137598740647212,-0.3118043932067824
1001,3386,"['Z-cfoa', 'Z-delta_roe', 'Z-delta_cfoa', 'Z-coverage_ratio']",0.0585609864233716,0.20578773285250748,-0.028367359214800793,-0.43310802236863616
1002,2704,"['Z-cfoa', 'Z-delta_roe', 'Z-dividend_payout', 'Z-debt_issuance']",-0.0010872022459493813,0.2114445602035105,-0.2928605732969085,-0.3979563594209427
1003,3385,"['Z-cfoa', 'Z-delta_roe', 'Z-dividend_payout', 'Z-debt_issuance']",0.06794800784909327,0.18858316800750452,0.01587320687143041,-0.3634162528829634
1004,3386,"['Z-cfoa', 'Z-delta_roe', 'Z-dividend_payout', 'Z-debt_issuance']",0.05363581271140849,0.18445263955047944,-0.056727262833479,-0.36831835829110754
1005,2704,"['Z-cfoa', 'Z-delta_roe', 'Z-dividend_payout', 'Z-equity_debt_ratio']",0.06793797532042545,0.1764611919804767,0.01692655164062168,-0.37213239565924716
1006,3385,"['Z-cfoa', 'Z-delta_roe', 'Z-dividend_payout', 'Z-equity_debt_ratio']",0.04568131190142499,0.17674517716495347,-0.10151106370911776,-0.35657456520345604
1007,3386,"['Z-cfoa', 'Z-delta_roe', 'Z-dividend_payout', 'Z-equity_debt_ratio']",0.04946729487587209,0.1773062845822772,-0.08111151225033772,-0.3940571637265232
1008,2704,"['Z-cfoa', 'Z-delta_roe', 'Z-dividend_payout', 'Z-coverage_ratio']",0.06793797532042545,0.1764611919804767,0.01692655164062168,-0.37213239565924716
1009,3385,"['Z-cfoa', 'Z-delta_roe', 'Z-dividend_payout', 'Z-coverage_ratio']",0.03805394562699438,0.17522972651647267,-0.1433159651503621,-0.35657456520345593
1010,3386,"['Z-cfoa', 'Z-delta_roe', 'Z-dividend_payout', 'Z-coverage_ratio']",0.04094077998498857,0.177815816056096,-0.1259680602942492,-0.3942339571779964
1011,2704,"['Z-cfoa', 'Z-delta_roe', 'Z-debt_issuance', 'Z-equity_debt_ratio']",0.02024472118713505,0.1800498044238013,-0.23248838536339972,-0.32235760863134494
1012,3385,"['Z-cfoa', 'Z-delta_roe', 'Z-debt_issuance', 'Z-equity_debt_ratio']",0.054480798525602836,0.18035476423798597,-0.05360659044084883,-0.33206434358814024
1013,3386,"['Z-cfoa', 'Z-delta_roe', 'Z-debt_issuance', 'Z-equity_debt_ratio']",0.0392430348052526,0.19298904570804473,-0.12435448549596297,-0.43674205614505796
1014,2704,"['Z-cfoa', 'Z-delta_roe', 'Z-debt_issuance', 'Z-coverage_ratio']",0.018490932302753338,0.19051014583207268,-0.22839258641391869,-0.3229058269447659
1015,3385,"['Z-cfoa', 'Z-delta_roe', 'Z-debt_issuance', 'Z-coverage_ratio']",0.06518514953422216,0.18384766348432574,0.0021568215220750457,-0.2988470516902696
1016,3386,"['Z-cfoa', 'Z-delta_roe', 'Z-debt_issuance', 'Z-coverage_ratio']",0.05151396542735531,0.19258982848153244,-0.06470047255445996,-0.39811897527396667
1017,2704,"['Z-cfoa', 'Z-delta_roe', 'Z-equity_debt_ratio', 'Z-coverage_ratio']",0.06127510305567396,0.18259873153396358,-0.017960699247582736,-0.3492830557544655
1018,3385,"['Z-cfoa', 'Z-delta_roe', 'Z-equity_debt_ratio', 'Z-coverage_ratio']",0.08055224983279952,0.18097523190822395,0.08203843230370478,-0.32348240393199595
1019,3386,"['Z-cfoa', 'Z-delta_roe', 'Z-equity_debt_ratio', 'Z-coverage_ratio']",0.04540182057788145,0.19790483626034464,-0.09201022952789287,-0.45490075955581466
1020,2704,"['Z-cfoa', 'Z-delta_cfoa', 'Z-dividend_payout', 'Z-debt_issuance']",0.06391538477958636,0.1820250226676043,-0.004376710083163889,-0.2591432200416797
1021,3385,"['Z-cfoa', 'Z-delta_cfoa', 'Z-dividend_payout', 'Z-debt_issuance']",0.07723811284993465,0.17698324477932903,0.06628815650602274,-0.3153419301426406
1022,3386,"['Z-cfoa', 'Z-delta_cfoa', 'Z-dividend_payout', 'Z-debt_issuance']",0.05329387374510941,0.18782686410869784,-0.05742519205147779,-0.4182305510865002
1023,2704,"['Z-cfoa', 'Z-delta_cfoa', 'Z-dividend_payout', 'Z-equity_debt_ratio']",0.11301953908024953,0.16961802254237285,0.2675471999630459,-0.24055754963943612
1024,3385,"['Z-cfoa', 'Z-delta_cfoa', 'Z-dividend_payout', 'Z-equity_debt_ratio']",0.04975769121797957,0.16838420159273346,-0.08377656525996785,-0.38277698132407895
1025,3386,"['Z-cfoa', 'Z-delta_cfoa', 'Z-dividend_payout', 'Z-equity_debt_ratio']",0.06594299803919568,0.1825878154382224,0.00607635022931795,-0.40846599557582736
1026,2704,"['Z-cfoa', 'Z-delta_cfoa', 'Z-dividend_payout', 'Z-coverage_ratio']",0.09795063226704048,0.17006984487958685,0.1835161737763809,-0.247298753546993
1027,3385,"['Z-cfoa', 'Z-delta_cfoa', 'Z-dividend_payout', 'Z-coverage_ratio']",0.05234154738974883,0.17273517636599484,-0.06760629266671797,-0.37747919265024615
1028,3386,"['Z-cfoa', 'Z-delta_cfoa', 'Z-dividend_payout', 'Z-coverage_ratio']",0.06185650743540405,0.18024744392886238,-0.015160094936443021,-0.4128954538648269
1029,2704,"['Z-cfoa', 'Z-delta_cfoa', 'Z-debt_issuance', 'Z-equity_debt_ratio']",0.11446439958546795,0.17212526239521705,0.2715404980300098,-0.24055754963943612
1030,3385,"['Z-cfoa', 'Z-delta_cfoa', 'Z-debt_issuance', 'Z-equity_debt_ratio']",0.09195475400192366,0.17136706750353423,0.1492219348398996,-0.27752557596467575
1031,3386,"['Z-cfoa', 'Z-delta_cfoa', 'Z-debt_issuance', 'Z-equity_debt_ratio']",0.06238351788728447,0.1862907622054095,-0.012016397010583619,-0.39304939905458797
1032,2704,"['Z-cfoa', 'Z-delta_cfoa', 'Z-debt_issuance', 'Z-coverage_ratio']",0.11446439958546795,0.17212526239521705,0.2715404980300098,-0.24055754963943612
1033,3385,"['Z-cfoa', 'Z-delta_cfoa', 'Z-debt_issuance', 'Z-coverage_ratio']",0.08602905906883018,0.17773346296110012,0.11251766235507318,-0.2955539640756165
1034,3386,"['Z-cfoa', 'Z-delta_cfoa', 'Z-debt_issuance', 'Z-coverage_ratio']",0.054391898140438544,0.1915623457929279,-0.05092001472370205,-0.4047756599061134
1035,2704,"['Z-cfoa', 'Z-delta_cfoa', 'Z-equity_debt_ratio', 'Z-coverage_ratio']",0.10774951114306397,0.17104205418299256,0.23634410042479695,-0.24055754963943626
1036,3385,"['Z-cfoa', 'Z-delta_cfoa', 'Z-equity_debt_ratio', 'Z-coverage_ratio']",0.06336891477823747,0.17708177450220255,-0.007397461145255213,-0.3322469603514158
1037,3386,"['Z-cfoa', 'Z-delta_cfoa', 'Z-equity_debt_ratio', 'Z-coverage_ratio']",0.05229377219330744,0.19389754395053244,-0.0604847344283182,-0.4191352053757165
1038,2704,"['Z-cfoa', 'Z-dividend_payout', 'Z-debt_issuance', 'Z-equity_debt_ratio']",0.08323350213769065,0.16519925107832922,0.10516038179702866,-0.19859869232372965
1039,3385,"['Z-cfoa', 'Z-dividend_payout', 'Z-debt_issuance', 'Z-equity_debt_ratio']",0.03858495325340394,0.17318617024811944,-0.14212121602455163,-0.35217811843188723
1040,3386,"['Z-cfoa', 'Z-dividend_payout', 'Z-debt_issuance', 'Z-equity_debt_ratio']",0.03796209970186015,0.1662649749102162,-0.15155068531354887,-0.3279218281209753
1041,2704,"['Z-cfoa', 'Z-dividend_payout', 'Z-debt_issuance', 'Z-coverage_ratio']",0.09731706408801477,0.16561078413300157,0.18486566890633707,-0.19859869232372965
1042,3385,"['Z-cfoa', 'Z-dividend_payout', 'Z-debt_issuance', 'Z-coverage_ratio']",0.05590817244871937,0.17203028766328687,-0.04838848805745138,-0.3223611836906313
1043,3386,"['Z-cfoa', 'Z-dividend_payout', 'Z-debt_issuance', 'Z-coverage_ratio']",0.04228695180032127,0.1683355430162559,-0.1255313891755494,-0.32344100953617355
1044,2704,"['Z-cfoa', 'Z-dividend_payout', 'Z-equity_debt_ratio', 'Z-coverage_ratio']",0.08715485976901394,0.16818776200341767,0.1252126026152462,-0.24055754963943615
1045,3385,"['Z-cfoa', 'Z-dividend_payout', 'Z-equity_debt_ratio', 'Z-coverage_ratio']",0.052047085132851834,0.1707778112639558,-0.0699995736213887,-0.35327446563499687
1046,3386,"['Z-cfoa', 'Z-dividend_payout', 'Z-equity_debt_ratio', 'Z-coverage_ratio']",0.049663969368816785,0.17555822296198412,-0.08086300205416418,-0.3467839622731834
1047,2704,"['Z-cfoa', 'Z-debt_issuance', 'Z-equity_debt_ratio', 'Z-coverage_ratio']",0.04854140378313199,0.17555464520170042,-0.0868767111985912,-0.31960288398754727
1048,3385,"['Z-cfoa', 'Z-debt_issuance', 'Z-equity_debt_ratio', 'Z-coverage_ratio']",0.07292270160522585,0.17081596509382255,0.04493179043808116,-0.2951657744279012
1049,3386,"['Z-cfoa', 'Z-debt_issuance', 'Z-equity_debt_ratio', 'Z-coverage_ratio']",0.06627860344300873,0.17606901763561347,0.00810052889576565,-0.33905659892144624
1050,2704,"['Z-delta_opoa', 'Z-delta_roe', 'Z-delta_cfoa', 'Z-dividend_payout']",0.07553421810569838,0.2317854324440776,0.04363822403235191,-0.47104107386030175
1051,3385,"['Z-delta_opoa', 'Z-delta_roe', 'Z-delta_cfoa', 'Z-dividend_payout']",0.0451895208636246,0.19746594737826212,-0.09322563646559175,-0.40239906539065934
1052,3386,"['Z-delta_opoa', 'Z-delta_roe', 'Z-delta_cfoa', 'Z-dividend_payout']",0.06380735818495964,0.2070452411791185,-0.0043685388600326076,-0.4363336452983082
1053,2704,"['Z-delta_opoa', 'Z-delta_roe', 'Z-delta_cfoa', 'Z-debt_issuance']",0.0966739902750764,0.22927065506408853,0.13082495201622132,-0.3299826441188699
1054,3385,"['Z-delta_opoa', 'Z-delta_roe', 'Z-delta_cfoa', 'Z-debt_issuance']",0.05036801746037045,0.20662672175918134,-0.06553548962869879,-0.3250133362956246
1055,3386,"['Z-delta_opoa', 'Z-delta_roe', 'Z-delta_cfoa', 'Z-debt_issuance']",0.04339332900450987,0.22589883121869697,-0.08899847910448924,-0.48640316064847944
1056,2704,"['Z-delta_opoa', 'Z-delta_roe', 'Z-delta_cfoa', 'Z-equity_debt_ratio']",0.043903217854116994,0.20715801462134298,-0.09471249438111762,-0.36105536601197424
1057,3385,"['Z-delta_opoa', 'Z-delta_roe', 'Z-delta_cfoa', 'Z-equity_debt_ratio']",0.06408554408149136,0.19342629861369304,-0.0033067394935341497,-0.34609032507174375
1058,3386,"['Z-delta_opoa', 'Z-delta_roe', 'Z-delta_cfoa', 'Z-equity_debt_ratio']",0.03270578389700707,0.21213765122982486,-0.1421274984736924,-0.5139084086781678
1059,2704,"['Z-delta_opoa', 'Z-delta_roe', 'Z-delta_cfoa', 'Z-coverage_ratio']",0.04355222068495346,0.21107901177547742,-0.09452154428379562,-0.32533657110875486
1060,3385,"['Z-delta_opoa', 'Z-delta_roe', 'Z-delta_cfoa', 'Z-coverage_ratio']",0.0696011852774645,0.19488842401727108,0.023328278715165622,-0.3455324166076017
1061,3386,"['Z-delta_opoa', 'Z-delta_roe', 'Z-delta_cfoa', 'Z-coverage_ratio']",0.0307115850923394,0.2174995434768947,-0.14725133436860027,-0.516331125338214
1062,2704,"['Z-delta_opoa', 'Z-delta_roe', 'Z-dividend_payout', 'Z-debt_issuance']",-0.02192402161319973,0.2450406070924479,-0.3326967824700293,-0.41580299452614866
1063,3385,"['Z-delta_opoa', 'Z-delta_roe', 'Z-dividend_payout', 'Z-debt_issuance']",0.02189222614718811,0.2264048554307556,-0.17809623511259334,-0.477910368932827
1064,3386,"['Z-delta_opoa', 'Z-delta_roe', 'Z-dividend_payout', 'Z-debt_issuance']",0.04884981965367241,0.2274390029708098,-0.0658417955411828,-0.47870762204322304
1065,2704,"['Z-delta_opoa', 'Z-delta_roe', 'Z-dividend_payout', 'Z-equity_debt_ratio']",0.07089003258038273,0.188033290644574,0.03063348182725262,-0.3608085302615596
1066,3385,"['Z-delta_opoa', 'Z-delta_roe', 'Z-dividend_payout', 'Z-equity_debt_ratio']",0.034140420348178324,0.17701400627986072,-0.16266110881941365,-0.3209422546464346
1067,3386,"['Z-delta_opoa', 'Z-delta_roe', 'Z-dividend_payout', 'Z-equity_debt_ratio']",0.02127963245835196,0.18716135389077657,-0.21846495839136468,-0.4249971743252805
1068,2704,"['Z-delta_opoa', 'Z-delta_roe', 'Z-dividend_payout', 'Z-coverage_ratio']",0.09245774722111277,0.18411330583608662,0.1414449140869633,-0.2996808958424723
1069,3385,"['Z-delta_opoa', 'Z-delta_roe', 'Z-dividend_payout', 'Z-coverage_ratio']",0.02654508591694471,0.1805077718961837,-0.19908160872179442,-0.366881020509456
1070,3386,"['Z-delta_opoa', 'Z-delta_roe', 'Z-dividend_payout', 'Z-coverage_ratio']",0.04091802193571903,0.188660916820711,-0.11885335589563312,-0.3984052840830779
1071,2704,"['Z-delta_opoa', 'Z-delta_roe', 'Z-debt_issuance', 'Z-equity_debt_ratio']",0.03785579795436611,0.21846330494376484,-0.11585343824315507,-0.3021090032515158
1072,3385,"['Z-delta_opoa', 'Z-delta_roe', 'Z-debt_issuance', 'Z-equity_debt_ratio']",0.04913182863090859,0.20159073637658775,-0.07293463735799859,-0.3907964629016086
1073,3386,"['Z-delta_opoa', 'Z-delta_roe', 'Z-debt_issuance', 'Z-equity_debt_ratio']",0.013819989743590222,0.20599819954457982,-0.23255938518974548,-0.4715202182006268
1074,2704,"['Z-delta_opoa', 'Z-delta_roe', 'Z-debt_issuance', 'Z-coverage_ratio']",0.0045224581444476275,0.23541992782670093,-0.24065991333607226,-0.3906564899122436
1075,3385,"['Z-delta_opoa', 'Z-delta_roe', 'Z-debt_issuance', 'Z-coverage_ratio']",0.032786673671636235,0.2059801292682926,-0.1459996515679591,-0.42337243068786273
1076,3386,"['Z-delta_opoa', 'Z-delta_roe', 'Z-debt_issuance', 'Z-coverage_ratio']",0.003861546479909217,0.21372889024819727,-0.26796660053310634,-0.49400330406414056
1077,2704,"['Z-delta_opoa', 'Z-delta_roe', 'Z-equity_debt_ratio', 'Z-coverage_ratio']",0.08053281508950993,0.18364794365886858,0.08074464526075906,-0.3046963900652184
1078,3385,"['Z-delta_opoa', 'Z-delta_roe', 'Z-equity_debt_ratio', 'Z-coverage_ratio']",0.08995569167277706,0.18249849423115583,0.12980458057302083,-0.286645075114528
1079,3386,"['Z-delta_opoa', 'Z-delta_roe', 'Z-equity_debt_ratio', 'Z-coverage_ratio']",0.03960138215901354,0.21055921094861846,-0.11239985501352484,-0.48865779767988854
1080,2704,"['Z-delta_opoa', 'Z-delta_cfoa', 'Z-dividend_payout', 'Z-debt_issuance']",0.04963998412154558,0.18044437056448498,-0.07880365332950034,-0.2733049425776834
1081,3385,"['Z-delta_opoa', 'Z-delta_cfoa', 'Z-dividend_payout', 'Z-debt_issuance']",0.057913870592271044,0.1960555039503761,-0.03286608880625654,-0.35942788194750197
1082,3386,"['Z-delta_opoa', 'Z-delta_cfoa', 'Z-dividend_payout', 'Z-debt_issuance']",0.030928402788522602,0.19885752644178528,-0.16000544178090081,-0.41095474648320846
1083,2704,"['Z-delta_opoa', 'Z-delta_cfoa', 'Z-dividend_payout', 'Z-equity_debt_ratio']",0.09833416094124248,0.17878213475501342,0.1765793056289243,-0.2616623114600601
1084,3385,"['Z-delta_opoa', 'Z-delta_cfoa', 'Z-dividend_payout', 'Z-equity_debt_ratio']",0.04724457018149675,0.17956071235546378,-0.09173619625179417,-0.3864832568873648
1085,3386,"['Z-delta_opoa', 'Z-delta_cfoa', 'Z-dividend_payout', 'Z-equity_debt_ratio']",0.05035245040911662,0.1855519185019573,-0.07303042419743169,-0.4141575546284931
1086,2704,"['Z-delta_opoa', 'Z-delta_cfoa', 'Z-dividend_payout', 'Z-coverage_ratio']",0.04331934579876928,0.18015354795734187,-0.11192108021359591,-0.378602812677913
1087,3385,"['Z-delta_opoa', 'Z-delta_cfoa', 'Z-dividend_payout', 'Z-coverage_ratio']",0.049416720941068526,0.17858244378706437,-0.08080045730161571,-0.3637412717006128
1088,3386,"['Z-delta_opoa', 'Z-delta_cfoa', 'Z-dividend_payout', 'Z-coverage_ratio']",0.04272444514983542,0.18782941185961696,-0.11033426819846874,-0.41982374578796616
1089,2704,"['Z-delta_opoa', 'Z-delta_cfoa', 'Z-debt_issuance', 'Z-equity_debt_ratio']",0.059313600227311136,0.18337241838426355,-0.0279451547720645,-0.28231035833012313
1090,3385,"['Z-delta_opoa', 'Z-delta_cfoa', 'Z-debt_issuance', 'Z-equity_debt_ratio']",0.06115004184749995,0.18780077717448646,-0.018095687572464166,-0.3183141476988158
1091,3386,"['Z-delta_opoa', 'Z-delta_cfoa', 'Z-debt_issuance', 'Z-equity_debt_ratio']",0.02448417921340318,0.19844426373318433,-0.1908730286518944,-0.43959641022876383
1092,2704,"['Z-delta_opoa', 'Z-delta_cfoa', 'Z-debt_issuance', 'Z-coverage_ratio']",0.04268516480347073,0.1835629963994981,-0.11309508481530176,-0.2947797357243236
1093,3385,"['Z-delta_opoa', 'Z-delta_cfoa', 'Z-debt_issuance', 'Z-coverage_ratio']",0.06595483832823668,0.19330792097020683,0.005785032928307199,-0.33741374995856804
1094,3386,"['Z-delta_opoa', 'Z-delta_cfoa', 'Z-debt_issuance', 'Z-coverage_ratio']",0.00794304264424106,0.19938840878615643,-0.2679732624261301,-0.4664197276935707
1095,2704,"['Z-delta_opoa', 'Z-delta_cfoa', 'Z-equity_debt_ratio', 'Z-coverage_ratio']",0.05198221213519649,0.17970829157329613,-0.06687160237150885,-0.3887196442906082
1096,3385,"['Z-delta_opoa', 'Z-delta_cfoa', 'Z-equity_debt_ratio', 'Z-coverage_ratio']",0.0638571254060547,0.18260678885719817,-0.0046668403812735165,-0.3321573844676132
1097,3386,"['Z-delta_opoa', 'Z-delta_cfoa', 'Z-equity_debt_ratio', 'Z-coverage_ratio']",0.018685132614742805,0.20581691680795783,-0.2105377292161677,-0.48803605666519945
1098,2704,"['Z-delta_opoa', 'Z-dividend_payout', 'Z-debt_issuance', 'Z-equity_debt_ratio']",0.010017498371848399,0.1950256761294877,-0.26396147291284167,-0.40865972254032784
1099,3385,"['Z-delta_opoa', 'Z-dividend_payout', 'Z-debt_issuance', 'Z-equity_debt_ratio']",0.02743813914515214,0.18497306492197743,-0.18974218581782232,-0.41160529372939125
1100,3386,"['Z-delta_opoa', 'Z-dividend_payout', 'Z-debt_issuance', 'Z-equity_debt_ratio']",0.015197362133867909,0.18173016818700052,-0.2564566399873885,-0.38062619533713243
1101,2704,"['Z-delta_opoa', 'Z-dividend_payout', 'Z-debt_issuance', 'Z-coverage_ratio']",0.028905724410269507,0.196259542014682,-0.17181020096715752,-0.42594158867219034
1102,3385,"['Z-delta_opoa', 'Z-dividend_payout', 'Z-debt_issuance', 'Z-coverage_ratio']",0.021286691940158198,0.18513761618182653,-0.2208141582020521,-0.3994796703992134
1103,3386,"['Z-delta_opoa', 'Z-dividend_payout', 'Z-debt_issuance', 'Z-coverage_ratio']",0.01166940910894465,0.18040280049302762,-0.2767301779543909,-0.3909185446794433
1104,2704,"['Z-delta_opoa', 'Z-dividend_payout', 'Z-equity_debt_ratio', 'Z-coverage_ratio']",0.04905066143486936,0.177004722565363,-0.08346172680894218,-0.3786028126779126
1105,3385,"['Z-delta_opoa', 'Z-dividend_payout', 'Z-equity_debt_ratio', 'Z-coverage_ratio']",0.07680653384079528,0.1730489618224877,0.06545485997025956,-0.27594555424635825
1106,3386,"['Z-delta_opoa', 'Z-dividend_payout', 'Z-equity_debt_ratio', 'Z-coverage_ratio']",0.043248357399762405,0.18328797593796786,-0.11037562246107116,-0.3921488663101279
1107,2704,"['Z-delta_opoa', 'Z-debt_issuance', 'Z-equity_debt_ratio', 'Z-coverage_ratio']",0.04577546317375458,0.1681644954231087,-0.10615161795032815,-0.3064792710554831
