,Weight,Open_x,Open_y,Returns,Buy Date,Sell Date
1551,0.05,1312.6,1275.2,-0.0014246533597440144,2368,2457
1551,0.05,1312.6,1275.2,-0.0014246533597440144,2368,2457
2242,0.05,113.85,110.25,-0.0015810276679841873,2368,2457
2682,0.05,1103.85,1253.0,0.0067558998052271646,2368,2457
2988,0.05,1947.0,2871.0,0.023728813559322035,2368,2457
2988,0.05,2922.0,3250.0,0.005612594113620808,2459,2548
2772,0.05,551.8,615.1,0.005735773831098231,2459,2548
2711,0.05,793.3,1002.0,0.013153914030001265,2459,2548
1551,0.05,1296.15,1206.1,-0.003473749180264637,2459,2548
176,0.05,427.0,507.0,0.00936768149882904,2459,2548
84,0.05,1456.0,1378.0,-0.002678571428571429,2459,2548
527,0.05,221.0,216.2,-0.0010859728506787357,2459,2548
1509,0.05,274.5,318.2,0.007959927140255008,2459,2548
1180,0.05,297.0,348.35,0.00864478114478115,2459,2548
618,0.05,427.5,499.0,0.008362573099415205,2459,2548
661,0.05,1822.3,1284.0,-0.014769796411128792,2459,2548
2253,0.05,1830.0,1920.3,0.002467213114754097,2459,2548
1141,0.05,1456.8,1376.0,-0.0027732015376166932,2459,2548
167,0.05,1705.0,1697.0,-0.0002346041055718475,2459,2548
1142,0.05,1294.9,1486.6,0.007402115993513006,2459,2548
1066,0.05,550.8,517.9,-0.0029865649963689163,2459,2548
111,0.05,1784.0,1795.8,0.0003307174887892364,2459,2548
2682,0.05,1226.0,1419.85,0.007905791190864597,2459,2548
215,0.05,458.0,488.0,0.0032751091703056767,2459,2548
3050,0.05,787.7,732.15,-0.0035260886124158985,2459,2548
2884,0.05,382.7,232.35,-0.019643323752286387,2551,2639
2988,0.05,3220.0,2050.0,-0.01816770186335404,2551,2639
18,0.05,208.95,123.05,-0.02055515673606126,2551,2639
176,0.05,521.5,406.0,-0.011073825503355705,2551,2639
1132,0.05,4223.7,3575.0,-0.007679285934133579,2551,2639
343,0.05,228.6,125.85,-0.022473753280839896,2551,2639
2552,0.05,1009.0,977.0,-0.0015857284440039645,2551,2639
189,0.05,455.3,416.4,-0.004271908631671429,2551,2639
2761,0.05,433.0,310.0,-0.01420323325635104,2551,2639
617,0.05,541.1,311.15,-0.021248382923674,2551,2639
940,0.05,526.5,367.0,-0.015147198480531815,2551,2639
903,0.05,172.4,87.8,-0.024535962877030165,2551,2639
762,0.05,1573.0,1324.05,-0.00791322314049587,2551,2639
215,0.05,476.0,285.0,-0.020063025210084035,2551,2639
1142,0.05,1462.95,1036.05,-0.014590382446426743,2551,2639
283,0.05,518.0,490.0,-0.002702702702702703,2551,2639
965,0.05,146.45,62.0,-0.02883236599522021,2551,2639
1244,0.05,1541.65,916.2,-0.020285084163072033,2551,2639
2711,0.05,998.25,569.95,-0.021452541948409717,2551,2639
941,0.05,1053.6,715.0,-0.01606871678056188,2551,2639
43,0.05,1065.0,1462.9,0.018680751173708928,2641,2730
54,0.05,2110.0,2325.0,0.00509478672985782,2641,2730
151,0.05,749.8,1259.95,0.034019071752467336,2641,2730
189,0.05,406.55,575.8,0.020815397860041808,2641,2730
215,0.05,252.6,383.0,0.025811559778305623,2641,2730
283,0.05,482.0,730.0,0.025726141078838177,2641,2730
342,0.05,1900.0,2335.0,0.011447368421052631,2641,2730
403,0.05,577.0,990.0,0.035788561525129985,2641,2730
617,0.05,284.0,367.0,0.01461267605633803,2641,2730
693,0.05,1352.0,1631.0,0.010318047337278107,2641,2730
735,0.05,88.0,146.0,0.03295454545454546,2641,2730
949,0.05,760.0,908.4,0.009763157894736842,2641,2730
983,0.05,500.0,1179.0,0.0679,2641,2730
1142,0.05,980.0,1565.0,0.029846938775510205,2641,2730
1425,0.05,2718.5,3618.15,0.016546808901968,2641,2730
2253,0.05,1798.7,2366.0,0.015769722577417024,2641,2730
2523,0.05,472.6,494.4,0.0023063901819720648,2641,2730
2552,0.05,1069.0,1600.0,0.024836295603367635,2641,2730
2884,0.05,208.45,452.45,0.05852722475413769,2641,2730
3699,0.05,13705.0,17349.35,0.013295695001824148,2641,2730
127,0.05,812.0,835.0,0.0014162561576354681,2732,2821
83,0.05,929.55,970.0,0.0021757839814964255,2732,2821
271,0.05,660.0,806.25,0.011079545454545455,2732,2821
403,0.05,984.9,1248.0,0.013356685957965277,2732,2821
2552,0.05,1639.8,2075.0,0.013269910964751802,2732,2821
230,0.05,368.2,412.9,0.006070070613796848,2732,2821
352,0.05,4112.45,5333.35,0.014843949470510287,2732,2821
983,0.05,1130.5,1111.0,-0.0008624502432551969,2732,2821
197,0.05,399.0,453.95,0.006885964912280701,2732,2821
481,0.05,475.25,508.0,0.0034455549710678593,2732,2821
617,0.05,380.0,366.65,-0.0017565789473684241,2732,2821
872,0.05,940.0,1085.85,0.007757978723404251,2732,2821
1495,0.05,422.3,571.0,0.01760596732180914,2732,2821
215,0.05,392.0,413.5,0.00274234693877551,2732,2821
43,0.05,1467.95,1635.0,0.005689907694403759,2732,2821
1557,0.05,2589.9,2890.0,0.0057936599868720785,2732,2821
693,0.05,1670.0,2170.0,0.014970059880239521,2732,2821
283,0.05,737.0,808.8,0.004871099050203526,2732,2821
735,0.05,149.0,197.9,0.016409395973154363,2732,2821
189,0.05,581.0,496.0,-0.007314974182444062,2732,2821
